wkt_geom,Event_ID,dt,Long,Lat,specie,taglocal,Individual,studyname,country
Point (-1402134.15606009657494724 7744176.68009794503450394),125404,9/25/2008 5:00,-56.8947416,-19.48424601,Panthera onca,152351,113,Sao Bento,Brazil
Point (-1401751.90793503099121153 7744267.51139318570494652),125405,9/25/2008 14:00,-56.89118753,-19.48381917,Panthera onca,152351,113,Sao Bento,Brazil
Point (-1401747.35807320359162986 7744371.0194108858704567),125406,9/25/2008 17:00,-56.89104519,-19.48293344,Panthera onca,152351,113,Sao Bento,Brazil
Point (-1403197.80371229466982186 7744980.18643998261541128),125407,9/25/2008 20:00,-56.90359879,-19.47635243,Panthera onca,152351,113,Sao Bento,Brazil
Point (-1405185.81468657939694822 7745980.13514392636716366),125408,9/25/2008 23:00,-56.92064106,-19.46591368,Panthera onca,152351,113,Sao Bento,Brazil
Point (-1407238.94853856484405696 7746201.48454823158681393),125409,9/26/2008 2:00,-56.93903157,-19.46210709,Panthera onca,152351,113,Sao Bento,Brazil
Point (-1408649.59170635649934411 7745508.25800839625298977),125410,9/26/2008 8:00,-56.952493,-19.46675625,Panthera onca,152351,113,Sao Bento,Brazil
Point (-1408909.5878703803755343 7745753.48972749896347523),125411,9/26/2008 11:00,-56.95460889,-19.46440711,Panthera onca,152351,113,Sao Bento,Brazil
Point (-1411249.84726487100124359 7746107.85287123546004295),125412,9/26/2008 23:00,-56.97546634,-19.45918761,Panthera onca,152351,113,Sao Bento,Brazil
Point (-1413398.44579520681872964 7745506.01346241123974323),125413,9/27/2008 2:00,-56.99552192,-19.46236129,Panthera onca,152351,113,Sao Bento,Brazil
Point (-1412813.38109967089258134 7745376.92372677940875292),125414,9/27/2008 5:00,-56.99034822,-19.4640149,Panthera onca,152351,113,Sao Bento,Brazil
Point (-1412438.78982881223782897 7745802.41661194339394569),125415,9/27/2008 8:00,-56.98653732,-19.46070703,Panthera onca,152351,113,Sao Bento,Brazil
Point (-1412351.71728696464560926 7745765.57306469045579433),125416,9/27/2008 11:00,-56.9857846,-19.46110461,Panthera onca,152351,113,Sao Bento,Brazil
Point (-1412396.38865516101941466 7745770.1995710302144289),125417,9/27/2008 17:00,-56.98618477,-19.46102331,Panthera onca,152351,113,Sao Bento,Brazil
Point (-1410229.35493957158178091 7745977.54699991829693317),125418,9/28/2008 11:00,-56.96634796,-19.46125568,Panthera onca,152351,113,Sao Bento,Brazil
Point (-1410261.77548789419233799 7745985.60373871307820082),125419,9/28/2008 20:00,-56.96663382,-19.46115632,Panthera onca,152351,113,Sao Bento,Brazil
Point (-1410267.64774437109008431 7745991.27672795951366425),125420,9/28/2008 23:00,-56.96668147,-19.46110211,Panthera onca,152351,113,Sao Bento,Brazil
Point (-1410255.53877907665446401 7745986.27907930873334408),125421,9/29/2008 2:00,-56.96657665,-19.46115631,Panthera onca,152351,113,Sao Bento,Brazil
Point (-1410274.33390695368871093 7745994.75914560444653034),125422,9/29/2008 5:00,-56.96673864,-19.46106597,Panthera onca,152351,113,Sao Bento,Brazil
Point (-1410121.67072520311921835 7746090.15943212527781725),125423,9/29/2008 8:00,-56.96526198,-19.4603879,Panthera onca,152351,113,Sao Bento,Brazil
Point (-1410192.87158188177272677 7746019.3546402370557189),125424,9/29/2008 14:00,-56.96597645,-19.46093027,Panthera onca,152351,113,Sao Bento,Brazil
Point (-1407666.11414841283112764 7746883.88335904199630022),125425,9/29/2008 20:00,-56.94223513,-19.45584533,Panthera onca,152351,113,Sao Bento,Brazil
Point (-1405779.7697736881673336 7747669.47333709523081779),125426,9/29/2008 23:00,-56.92437351,-19.45084118,Panthera onca,152351,113,Sao Bento,Brazil
Point (-1405624.97525401483289897 7747103.77940809167921543),125427,9/30/2008 2:00,-56.92352325,-19.45584745,Panthera onca,152351,113,Sao Bento,Brazil
Point (-1406909.05436378391459584 7746359.171432264149189),125428,9/30/2008 17:00,-56.93588781,-19.46105768,Panthera onca,152351,113,Sao Bento,Brazil
Point (-1405368.38439862290397286 7747588.88332284521311522),125429,9/30/2008 20:00,-56.92072409,-19.45191505,Panthera onca,152351,113,Sao Bento,Brazil
Point (-1405541.03170385514385998 7748203.10546894650906324),125430,9/30/2008 23:00,-56.92168895,-19.44647505,Panthera onca,152351,113,Sao Bento,Brazil
Point (-1405767.7984065895434469 7748579.13452638871967793),125431,10/1/2008 2:00,-56.92337682,-19.44303258,Panthera onca,152351,113,Sao Bento,Brazil
Point (-1405808.20579119026660919 7747291.06323259510099888),125432,10/1/2008 5:00,-56.92500082,-19.45406773,Panthera onca,152351,113,Sao Bento,Brazil
Point (-1407067.17094484809786081 7744528.34232379402965307),125433,10/1/2008 8:00,-56.93911189,-19.476648,Panthera onca,152351,113,Sao Bento,Brazil
Point (-1405675.65924992016516626 7743621.45215159468352795),125434,10/1/2008 20:00,-56.9273876,-19.48573511,Panthera onca,152351,113,Sao Bento,Brazil
Point (-1405219.33395064063370228 7744959.86403907649219036),125435,10/1/2008 23:00,-56.92194222,-19.47465323,Panthera onca,152351,113,Sao Bento,Brazil
Point (-1406307.48054597992449999 7746542.06117669679224491),125436,10/2/2008 2:00,-56.93025735,-19.46004344,Panthera onca,152351,113,Sao Bento,Brazil
Point (-1407476.99605595623143017 7746195.68575696833431721),125437,10/2/2008 5:00,-56.94119444,-19.46193609,Panthera onca,152351,113,Sao Bento,Brazil
Point (-1408767.17075953353196383 7745613.29099468886852264),125438,10/2/2008 11:00,-56.95345563,-19.46574433,Panthera onca,152351,113,Sao Bento,Brazil
Point (-1409227.41292075393721461 7745794.77711489424109459),125439,10/2/2008 14:00,-56.95744839,-19.46375712,Panthera onca,152351,113,Sao Bento,Brazil
Point (-1409025.05460877902805805 7745829.31195591203868389),125440,10/2/2008 17:00,-56.95558095,-19.46364822,Panthera onca,152351,113,Sao Bento,Brazil
Point (-1409177.8427633608225733 7745851.67006634548306465),125441,10/4/2008 2:00,-56.95694352,-19.46331418,Panthera onca,152351,113,Sao Bento,Brazil
Point (-1409175.65245499671436846 7745850.85606822930276394),125442,10/4/2008 17:00,-56.95692447,-19.46332321,Panthera onca,152351,113,Sao Bento,Brazil
Point (-1409171.49420286156237125 7745851.30651977937668562),125443,10/4/2008 20:00,-56.95688635,-19.4633232,Panthera onca,152351,113,Sao Bento,Brazil
Point (-1409165.82568168011493981 7745730.99473417922854424),125444,10/5/2008 5:00,-56.95695278,-19.4643625,Panthera onca,152351,113,Sao Bento,Brazil
Point (-1409179.53585532307624817 7745741.0775019945576787),125445,10/5/2008 8:00,-56.95706714,-19.46426311,Panthera onca,152351,113,Sao Bento,Brazil
Point (-1409205.00036516366526484 7745966.50002414174377918),125446,10/5/2008 11:00,-56.95707718,-19.46230204,Panthera onca,152351,113,Sao Bento,Brazil
Point (-1409231.88147676480002701 7745806.91148606315255165),125447,10/5/2008 14:00,-56.957477,-19.46364868,Panthera onca,152351,113,Sao Bento,Brazil
Point (-1408649.11582325166091323 7745513.56722154282033443),125448,10/5/2008 17:00,-56.95248349,-19.46671106,Panthera onca,152351,113,Sao Bento,Brazil
Point (-1406730.64471979695372283 7744498.5702038612216711),125449,10/5/2008 20:00,-56.93609109,-19.4772163,Panthera onca,152351,113,Sao Bento,Brazil
Point (-1405200.29711604490876198 7744745.35110643226653337),125450,10/6/2008 2:00,-56.92197944,-19.47651491,Panthera onca,152351,113,Sao Bento,Brazil
Point (-1405275.62698594364337623 7744421.78608928620815277),125451,10/6/2008 5:00,-56.92297867,-19.4792265,Panthera onca,152351,113,Sao Bento,Brazil
Point (-1406775.56694899476133287 7744321.26958038005977869),125452,10/6/2008 11:00,-56.93667176,-19.47869861,Panthera onca,152351,113,Sao Bento,Brazil
Point (-1407631.06566722714342177 7745754.21586855314671993),125453,10/6/2008 20:00,-56.94302251,-19.46558772,Panthera onca,152351,113,Sao Bento,Brazil
Point (-1406966.12089415057562292 7748052.07177515886723995),125454,10/6/2008 23:00,-56.93475032,-19.44645311,Panthera onca,152351,113,Sao Bento,Brazil
Point (-1404301.57433985942043364 7747367.92147285491228104),125455,10/7/2008 2:00,-56.91127153,-19.45480258,Panthera onca,152351,113,Sao Bento,Brazil
Point (-1405047.78839213773608208 7746055.00855516828596592),125456,10/7/2008 5:00,-56.91931692,-19.46539797,Panthera onca,152351,113,Sao Bento,Brazil
Point (-1406701.94643225171603262 7744311.3741154195740819),125457,10/7/2008 8:00,-56.93601421,-19.47885201,Panthera onca,152351,113,Sao Bento,Brazil
Point (-1406675.49014745536260307 7744319.49787116423249245),125458,10/7/2008 11:00,-56.93576648,-19.47880674,Panthera onca,152351,113,Sao Bento,Brazil
Point (-1406865.44793440611101687 7744888.75844429060816765),125459,10/7/2008 20:00,-56.93693096,-19.47373727,Panthera onca,152351,113,Sao Bento,Brazil
Point (-1406878.7932108286768198 7744905.18710496090352535),125460,10/7/2008 23:00,-56.93703583,-19.47358367,Panthera onca,152351,113,Sao Bento,Brazil
Point (-1404772.76762897172011435 7745039.7849042434245348),125461,10/8/2008 2:00,-56.9178165,-19.47438029,Panthera onca,152351,113,Sao Bento,Brazil
Point (-1405554.11218308610841632 7743751.32985380105674267),125462,10/8/2008 5:00,-56.92615879,-19.48473148,Panthera onca,152351,113,Sao Bento,Brazil
Point (-1406691.44192346977069974 7744311.46151145547628403),125463,10/8/2008 11:00,-56.93591892,-19.47886101,Panthera onca,152351,113,Sao Bento,Brazil
Point (-1406572.78872557217255235 7744264.38929302245378494),125464,10/8/2008 17:00,-56.93488961,-19.47937577,Panthera onca,152351,113,Sao Bento,Brazil
Point (-1405558.60677033918909729 7743753.99602479673922062),125465,10/8/2008 23:00,-56.92619692,-19.48470439,Panthera onca,152351,113,Sao Bento,Brazil
Point (-1405547.40166721888817847 7743757.31369074434041977),125466,10/9/2008 2:00,-56.92609211,-19.48468627,Panthera onca,152351,113,Sao Bento,Brazil
Point (-1405532.65295657771639526 7743747.34730495512485504),125467,10/9/2008 5:00,-56.92596818,-19.48478563,Panthera onca,152351,113,Sao Bento,Brazil
Point (-1406287.41911332169547677 7742495.32255217246711254),125468,10/9/2008 23:00,-56.93403528,-19.49484715,Panthera onca,152351,113,Sao Bento,Brazil
Point (-1407437.78291561920195818 7744591.2236127108335495),125469,10/10/2008 2:00,-56.94240912,-19.47576343,Panthera onca,152351,113,Sao Bento,Brazil
Point (-1407507.41176459775306284 7744583.67886997014284134),125470,10/10/2008 5:00,-56.94304753,-19.47576363,Panthera onca,152351,113,Sao Bento,Brazil
Point (-1407250.25543558225035667 7744781.87702561169862747),125471,10/10/2008 8:00,-56.94052299,-19.47429879,Panthera onca,152351,113,Sao Bento,Brazil
Point (-1407294.08389495383016765 7744710.88715451769530773),125472,10/10/2008 14:00,-56.94098968,-19.47486829,Panthera onca,152351,113,Sao Bento,Brazil
Point (-1407243.95165312732569873 7744849.85171849466860294),125473,10/10/2008 17:00,-56.94039933,-19.47372037,Panthera onca,152351,113,Sao Bento,Brazil
Point (-1405085.32672118511982262 7749588.62398645840585232),125474,10/10/2008 23:00,-56.91620736,-19.43498627,Panthera onca,152351,113,Sao Bento,Brazil
Point (-1405042.80811186833307147 7747776.55812004487961531),125475,10/11/2008 20:00,-56.9175903,-19.45060325,Panthera onca,152351,113,Sao Bento,Brazil
Point (-1405210.24456978985108435 7745662.0904499739408493),125476,10/12/2008 5:00,-56.92117332,-19.46862507,Panthera onca,152351,113,Sao Bento,Brazil
Point (-1406968.22603149642236531 7744449.69371959753334522),125477,10/12/2008 8:00,-56.93829214,-19.47741588,Panthera onca,152351,113,Sao Bento,Brazil
Point (-1407095.45529836835339665 7744527.38044238463044167),125478,10/12/2008 11:00,-56.93936917,-19.47663001,Panthera onca,152351,113,Sao Bento,Brazil
Point (-1405205.48018653271719813 7744579.72947331331670284),125479,10/12/2008 20:00,-56.92218839,-19.47793384,Panthera onca,152351,113,Sao Bento,Brazil
Point (-1405528.67086166189983487 7744496.34594325721263885),125480,10/13/2008 5:00,-56.92519928,-19.47835082,Panthera onca,152351,113,Sao Bento,Brazil
Point (-1405152.33671186468563974 7744554.9995404276996851),125481,10/13/2008 23:00,-56.92173089,-19.47819572,Panthera onca,152351,113,Sao Bento,Brazil
Point (-1405687.43086333805695176 7745990.99632331170141697),125482,10/14/2008 2:00,-56.92517666,-19.4653553,Panthera onca,152351,113,Sao Bento,Brazil
Point (-1406756.84401609050109982 7746176.93626199848949909),125483,10/14/2008 5:00,-56.93468663,-19.46276529,Panthera onca,152351,113,Sao Bento,Brazil
Point (-1407314.09886819566600025 7746283.77007095795124769),125484,10/14/2008 20:00,-56.93963211,-19.46133009,Panthera onca,152351,113,Sao Bento,Brazil
Point (-1407270.74144659657031298 7746349.44872370269149542),125485,10/15/2008 20:00,-56.93917497,-19.46080577,Panthera onca,152351,113,Sao Bento,Brazil
Point (-1407320.76514969579875469 7746335.62009255401790142),125486,10/15/2008 23:00,-56.93964181,-19.46087823,Panthera onca,152351,113,Sao Bento,Brazil
Point (-1407979.32472102297469974 7746630.22138719633221626),125487,10/16/2008 2:00,-56.94532139,-19.45773507,Panthera onca,152351,113,Sao Bento,Brazil
Point (-1407706.03404059051536024 7746728.15265177562832832),125488,10/16/2008 5:00,-56.94274916,-19.45714686,Panthera onca,152351,113,Sao Bento,Brazil
Point (-1407302.66891733021475375 7747469.96856800839304924),125489,10/16/2008 20:00,-56.93836877,-19.4511447,Panthera onca,152351,113,Sao Bento,Brazil
Point (-1409309.33582885516807437 7748057.19973323494195938),125490,10/16/2008 23:00,-56.95597683,-19.44423634,Panthera onca,152351,113,Sao Bento,Brazil
Point (-1407701.21012165956199169 7747412.11566769238561392),125491,10/17/2008 2:00,-56.94203668,-19.45127243,Panthera onca,152351,113,Sao Bento,Brazil
Point (-1407655.35738477041013539 7746522.29821882024407387),125492,10/17/2008 5:00,-56.94249127,-19.45896326,Panthera onca,152351,113,Sao Bento,Brazil
Point (-1406412.86237834114581347 7744835.80867420602589846),125493,10/17/2008 20:00,-56.93288099,-19.47461242,Panthera onca,152351,113,Sao Bento,Brazil
Point (-1405625.58215857460163534 7745022.03757142834365368),125494,10/17/2008 23:00,-56.92556348,-19.47374199,Panthera onca,152351,113,Sao Bento,Brazil
Point (-1405700.95682246377691627 7743786.92919914983212948),125495,10/18/2008 2:00,-56.92745495,-19.48428918,Panthera onca,152351,113,Sao Bento,Brazil
Point (-1406012.37573594297282398 7743876.1841559074819088),125496,10/18/2008 5:00,-56.93019025,-19.4832329,Panthera onca,152351,113,Sao Bento,Brazil
Point (-1407180.52380460174754262 7744827.28373492695391178),125497,10/18/2008 8:00,-56.93984659,-19.47397323,Panthera onca,152351,113,Sao Bento,Brazil
Point (-1407197.35044248239137232 7744837.02614536043256521),125498,10/18/2008 11:00,-56.93998955,-19.47387387,Panthera onca,152351,113,Sao Bento,Brazil
Point (-1407187.79743532929569483 7744826.49589599575847387),125499,10/18/2008 14:00,-56.93991328,-19.47397325,Panthera onca,152351,113,Sao Bento,Brazil
Point (-1406698.87763998564332724 7744845.82392876036465168),125500,10/18/2008 17:00,-56.93546336,-19.47426091,Panthera onca,152351,113,Sao Bento,Brazil
Point (-1402680.68213010206818581 7744709.28349994122982025),125501,10/18/2008 23:00,-56.89917577,-19.47916059,Panthera onca,152351,113,Sao Bento,Brazil
Point (-1407322.86108166072517633 7746617.17773947864770889),125502,10/19/2008 2:00,-56.93938546,-19.45845616,Panthera onca,152351,113,Sao Bento,Brazil
Point (-1408717.11539535829797387 7745762.76914518978446722),125503,10/19/2008 5:00,-56.95285572,-19.46450607,Panthera onca,152351,113,Sao Bento,Brazil
Point (-1408618.10903567681089044 7745537.95638025738298893),125504,10/19/2008 8:00,-56.95217864,-19.46653023,Panthera onca,152351,113,Sao Bento,Brazil
Point (-1408596.58731993148103356 7745513.99949816800653934),125505,10/19/2008 11:00,-56.95200707,-19.46675612,Panthera onca,152351,113,Sao Bento,Brazil
Point (-1408636.59141876013018191 7745533.85140660218894482),125506,10/19/2008 14:00,-56.95235014,-19.46654835,Panthera onca,152351,113,Sao Bento,Brazil
Point (-1407110.30633706692606211 7746547.6643238253891468),125507,10/19/2008 20:00,-56.93752727,-19.45925081,Panthera onca,152351,113,Sao Bento,Brazil
Point (-1406247.00270620407536626 7747071.14448042493313551),125508,10/20/2008 5:00,-56.9291922,-19.45555152,Panthera onca,152351,113,Sao Bento,Brazil
Point (-1406623.1685573763679713 7746466.87809077091515064),125509,10/20/2008 17:00,-56.93319173,-19.46039699,Panthera onca,152351,113,Sao Bento,Brazil
Point (-1405605.30520754144527018 7746135.51440954394638538),125510,10/20/2008 20:00,-56.9242911,-19.46418913,Panthera onca,152351,113,Sao Bento,Brazil
Point (-1405099.23822768381796777 7744598.60060619097203016),125511,10/20/2008 23:00,-56.92120697,-19.47787016,Panthera onca,152351,113,Sao Bento,Brazil
Point (-1405321.6679655802436173 7743352.83133561722934246),125512,10/21/2008 2:00,-56.92444186,-19.48837277,Panthera onca,152351,113,Sao Bento,Brazil
Point (-1405301.33587620151229203 7743359.24126332066953182),125513,10/21/2008 23:00,-56.92425129,-19.48833654,Panthera onca,152351,113,Sao Bento,Brazil
Point (-1405299.12022373639047146 7743367.89233388192951679),125514,10/22/2008 2:00,-56.92422274,-19.48826423,Panthera onca,152351,113,Sao Bento,Brazil
Point (-1405386.4696391134057194 7743378.39779235515743494),125515,10/22/2008 8:00,-56.92500422,-19.48809285,Panthera onca,152351,113,Sao Bento,Brazil
Point (-1405447.30306949815712869 7743377.05951161962002516),125516,10/22/2008 14:00,-56.92555694,-19.48804789,Panthera onca,152351,113,Sao Bento,Brazil
Point (-1405352.27895683515816927 7743344.25640651397407055),125517,10/22/2008 17:00,-56.92472772,-19.48841807,Panthera onca,152351,113,Sao Bento,Brazil
Point (-1405293.19768051477149129 7743381.15129762515425682),125518,10/23/2008 2:00,-56.92415608,-19.48815575,Panthera onca,152351,113,Sao Bento,Brazil
Point (-1405990.77828663750551641 7746073.79686365742236376),125519,10/24/2008 2:00,-56.92784493,-19.46436228,Panthera onca,152351,113,Sao Bento,Brazil
Point (-1407361.86190669680945575 7744831.81921917386353016),125520,10/24/2008 5:00,-56.94148556,-19.47376591,Panthera onca,152351,113,Sao Bento,Brazil
